,text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,confidence,variability,correctness,is_correct
22,23,    shut up and let george floyd be buried in Peace,0.959053099155426,0.033708860966558896,0.9957261085510254,0.040946872904896736,0.03370885776426931,0.0042738597840070724,0,0,A+,0.8,0.959053099155426,0.033708860966558896,1.0,True
23,24,  Welcome to the white house Biden,0.9367540876070658,0.08783726809468981,0.9964093565940857,0.06324589896636705,0.08783726444116283,0.0035906534176319838,0,0,A++,1.0,0.9367540876070658,0.08783726809468981,1.0,True
24,25,"And now they ain’t talking the coronavirus, just like that 👀🤭",0.9536867141723633,0.06636932964385257,0.9929322004318237,0.04631328691417972,0.0663693670249013,0.007067806553095579,0,0,A++,1.0,0.9536867141723633,0.06636932964385257,1.0,True
25,26,not people promoting their fancams under this... y’all are so rude,0.7794603904088339,0.2084112946777705,0.9750559329986572,0.22053960089882216,0.20841127725607686,0.024944070726633072,0,0,A++,1.0,0.7794603904088339,0.2084112946777705,1.0,True
26,27,...waiting for anonymous to come out and surprise us with new unknown info.... 🌝👀 #6thjune   ,0.9195442597071329,0.12960708690748074,0.997165858745575,0.0804557347825418,0.12960709296844616,0.0028340735007077456,0,0,A++,1.0,0.9195442597071329,0.12960708690748074,1.0,True
27,28,"  You are a dull dimwit!! And no, your covid is over for Hurricane Laura evacuees in Louisiana. No one cares about you and your evacuee partner Biden!!! Biden is a permanent evacuee!",0.2154644482458631,0.3382293555766799,0.014387967996299267,0.7845355371634165,0.33822931781898713,0.9856120347976685,1,1,A+,0.8,0.7845355371634165,0.33822931781898713,1.0,True
28,29,"  Got caught lyin before and he hasn't stopped...  ,you are a #lyindementiafacedscandalousponysoldier",0.26337754912674427,0.2152332204609511,0.016441768035292625,0.7366224527359009,0.21523322029637174,0.9835582375526428,1,1,A+,0.8,0.7366224527359009,0.21523322029637174,1.0,True
29,30,How to lose an election  ,0.9780563513437907,0.024910089885494893,0.9947963356971741,0.021943659676859777,0.024910031611558435,0.005203715059906244,0,0,A++,1.0,0.9780563513437907,0.024910089885494893,1.0,True
30,31,      You’re a buffoon,0.3382404049237569,0.4045473380485517,0.7979621887207031,0.6617595901091894,0.4045473465152845,0.20203779637813568,0,0,A0,0.6,0.3382404049237569,0.4045473380485517,0.8,True
31,32,"      Hurts Whites to see our fellow Americans hurting, we want the best for ALL citizens! This is the media and politicians preying on emotions!  I think George Floyd death is more about Dirty cop than race since they worked together at Night Club, I would bet Floyd had dirt on cop",0.858458677927653,0.2060078265170169,0.9802765846252441,0.1415413257976373,0.20600777128500425,0.019723478704690933,0,0,A++,1.0,0.858458677927653,0.2060078265170169,1.0,True
32,33,"If you love cats. If you have lost a cat. If you are just a decent person. Please consider supporting Cats Haven. They’re a no-kill shelter for damaged, elderly &amp; broken kitties. We got our Gitzo there 8 years ago. They’re struggling because of the Covid.  ",0.8804546395937601,0.12962670988550462,0.9845482707023621,0.11954539859046538,0.12962665152729716,0.015451806597411633,0,0,A++,1.0,0.8804546395937601,0.12962670988550462,1.0,True
33,34,"    shut up, first y’all call us aliens and r*pist. WE DONT WANT YALL",0.16375067519644895,0.19734527712503683,0.01656823419034481,0.836249311765035,0.19734526783283565,0.9834317564964294,1,1,A+,0.8,0.836249311765035,0.19734526783283565,1.0,True
34,35,Police Officers..You are not above the law!  I REPEAT!  YOU ARE NOT ABOVE THE LAW!  To the A-Hole Officers:  Stop inciting violence. You are just as bad as the looters.  I take that back...You are WORSE...far far worse.  #BlueLivesMatter  #BlackLivesMatter  #whitelivesmattermore,0.7671581109364828,0.10597314301648132,0.8589200377464294,0.23284190893173218,0.10597313692683408,0.14108002185821533,0,0,A0,0.6,0.7671581109364828,0.10597314301648132,0.8,True
35,36,  Take your 'Virus' lies and Stick em'.,0.824135959148407,0.15254373441041882,0.98189777135849,0.17586406879127026,0.15254373729996007,0.01810225285589695,0,0,A0,0.6,0.824135959148407,0.15254373441041882,1.0,True
36,37,    This guy is a troll,0.348772590359052,0.27876383341670846,0.07357041537761688,0.6512274046738943,0.27876387019364623,0.9264296293258667,1,1,A+0,0.6,0.6512274046738943,0.27876387019364623,1.0,True
37,38,"          I mean, Trump retweets White Power videos, retweets well-known white supremacists, and invites the Confederate flag to his rallies but you don’t seem to mind that at all? #Cult45🤪",0.8106235464413961,0.14824135433176522,0.9816447496414185,0.18937642561892667,0.14824134984798693,0.018355226144194603,0,0,A+,0.8,0.8106235464413961,0.14824135433176522,1.0,True
38,39,Daily positive test rate of *19.7%*.  Holy crap.,0.8055984973907471,0.19372394235756699,0.9120358824729919,0.19440151005983353,0.19372393580445826,0.08796412497758865,0,0,A++,1.0,0.8055984973907471,0.19372394235756699,1.0,True
39,40,          The moment you read ChampagneSane’s latest tweet about you dad ass. 💕  ,0.1248603177567323,0.13855652821839876,0.015569906681776047,0.8751396735509237,0.13855651962087662,0.9844300746917725,1,1,A+0,0.6,0.8751396735509237,0.13855651962087662,1.0,True
40,41,"No, trump cannot develop empathy. He is a sociopath. But he can pretend he is fighting for us when he is battling Covid-19 himself, getting the best medical care available while millions are going to lose their healthcare because of trump. #SaveACA  #TrumpVirusDeathToll210K  ",0.40048116197188693,0.25503076445061723,0.11633747071027756,0.5995188554128011,0.25503069389128147,0.8836624622344971,1,1,A+,0.8,0.5995188554128011,0.25503069389128147,0.8,True
41,42,This is why I fuck with SF/BayArea we will ALWAYS fight &amp; stand up for what’s right! That’s on GOD!!!!! 🖤🖤🖤 #BLM #BlackLivesMatter #sfprotest,0.19610960284868875,0.16082601185774056,0.1153651773929596,0.8038903872172037,0.16082603121429065,0.884634792804718,1,1,A+,0.8,0.8038903872172037,0.16082603121429065,0.8,True
42,43,What bull shit #VoteRedToSaveAmerica,0.24576901892820993,0.25994020914683724,0.08191464096307755,0.7542309761047363,0.2599402040491848,0.9180853366851807,1,1,A++,1.0,0.7542309761047363,0.2599402040491848,1.0,True
43,44,    so you want the us to be sick and weak.. yikes thats so patriotic of you huh,0.6568841338157654,0.2686746387097191,0.945425271987915,0.34311585252483684,0.2686746202851229,0.054574716836214066,0,0,A+,0.8,0.6568841338157654,0.2686746387097191,1.0,True
44,45,OFFICIAL Gianna Floyd Fund (George Floyd's child) #GeorgeFloyd #HerDaddyChangedTheWorld    ,0.9689458012580872,0.03109445226758788,0.992735743522644,0.03105418508251508,0.031094440424252825,0.007264241576194763,0,0,A++,1.0,0.9689458012580872,0.03109445226758788,1.0,True
45,46,              Because you're a moron,0.2010246409724156,0.29411272427687307,0.01591210998594761,0.7989753584067026,0.29411269850784827,0.9840878844261169,1,1,A+,0.8,0.7989753584067026,0.29411269850784827,1.0,True
46,47,        That's not what President Trump paid in taxes-Fake News!,0.9224191904067993,0.12056270398182847,0.9939472675323486,0.07758080555746953,0.1205627083933765,0.006052669137716293,0,0,A++,1.0,0.9224191904067993,0.12056270398182847,1.0,True
47,48,"      Manipulate this, bot.  And also I’m blocking your troll a**  ",0.16214276726047197,0.20425712919826242,0.008836682885885239,0.8378572662671407,0.2042571134706326,0.9911633729934692,1,1,A++,1.0,0.8378572662671407,0.2042571134706326,1.0,True
48,49,"    This clown has been spreading more than COVID-19, but whatever is spewing from his mouth, we all know #TrumpIsPatientZero",0.7728973428408304,0.2350054480633095,0.8783366680145264,0.22710266212622324,0.23500541263264907,0.12166330963373184,0,0,A+,0.8,0.7728973428408304,0.2350054480633095,0.8,True
49,50,Trump Waited a Whole Week Before Blaming the Coronavirus on Obama   Vanity Fair  ,0.9235897262891134,0.10689974731237387,0.9938272833824158,0.07641024266680081,0.10689972144453211,0.006172714754939079,0,0,A+,0.8,0.9235897262891134,0.10689974731237387,1.0,True
50,51,Why i HATE big pharma,0.9621861775716146,0.03674498789653311,0.9926310777664185,0.03781384524578849,0.03674497693890989,0.007368945982307196,0,0,A++,1.0,0.9621861775716146,0.03674498789653311,1.0,True
51,52,      As a progressive I hate to tell you that it wouldn't have changed one bit.,0.9450474977493286,0.07096653235624999,0.9903013706207275,0.05495248765995105,0.07096653148730107,0.009698624722659588,0,0,A++,1.0,0.9450474977493286,0.07096653235624999,1.0,True
52,53,"  As mom of 3 boys...the message is loud&amp;clear! Police murdered George Floyd! If that were my son I would move the earth to seek justice and change!!! I FEEL GUTTED! I AM SICK ABOUT THIS! I Now that I see, know I mourn in SOLIDARITY!! #JusticeForGeorgeFloyd",0.9032516678174337,0.12599433262656848,0.9955718517303467,0.09674832131713629,0.12599432092780738,0.004428119398653507,0,0,A++,1.0,0.9032516678174337,0.12599433262656848,1.0,True
53,54,Wow! Folks in London are running the cops off the block!  #BlackLivesMatter     ,0.9732685287793478,0.03263203704933964,0.9920974969863892,0.02673147649814685,0.03263204539052443,0.007902523502707481,0,0,A++,1.0,0.9732685287793478,0.03263203704933964,1.0,True
54,55,STOP SCROLLING   his name was George Floyd and he couldn’t breathe. we need justice. #BlackLivesMatter  ,0.9889262119928995,0.009640256876314516,0.9973433613777161,0.01107376511208713,0.009640276173440793,0.0026566211599856615,0,0,A++,1.0,0.9889262119928995,0.009640256876314516,1.0,True
55,56,He was also murdered. Most people agree Paul. It’s the fucking up enire communities that’s a problem. Also white liberal Antifa riding on our black youths backs to use them as an excuse is terrible.  ,0.1262227576225996,0.16734052790367282,0.014119798317551613,0.8737772305806478,0.16734051888613047,0.9858801960945129,1,1,A+0,0.6,0.8737772305806478,0.16734051888613047,1.0,True
56,57,"Karen, shut up. Trump is the sore loser",0.26145679255326587,0.22543972768573645,0.057670921087265015,0.7385432422161102,0.2254397289541686,0.9423291087150574,1,1,A+,0.8,0.7385432422161102,0.2254397289541686,1.0,True
57,58,A damn beautiful force of nature ✊🏽✊🏾✊🏿  #BreonnaTaylorWasMurdered #BlackLivesMattter,0.9853183428446451,0.009825735608492482,0.9956531524658203,0.014681645358602205,0.009825708783130646,0.004346862435340881,0,0,A++,1.0,0.9853183428446451,0.009825735608492482,1.0,True
58,59,  Did he wear black face for it?     #BlackLivesMatter,0.9511843721071879,0.06516105763198411,0.9966641068458557,0.04881561935568849,0.06516101442408992,0.00333590479567647,0,0,A+,0.8,0.9511843721071879,0.06516105763198411,1.0,True
59,60,    I am with you!,0.9809494018554688,0.026988047690573946,0.9976801872253418,0.01905059930868447,0.026988045945418204,0.002319831633940339,0,0,A++,1.0,0.9809494018554688,0.026988047690573946,1.0,True
60,61,Just stop. This isn’t about being grammatically correct. It’s about understanding that there are some things you can NEVER understand. Just shut up and help. Being better helps. Listening helps. Help. #BlackLivesMatter #WhiteLivesMatter #AllLivesMatter,0.8715997735659281,0.14521675974552603,0.9885711073875427,0.12840022829671702,0.14521676115870483,0.01142888329923153,0,0,A++,1.0,0.8715997735659281,0.14521675974552603,1.0,True
61,62,one of the only good things about this year is the string of humiliations it seems like 2020 is lining up for the dipshit in chief.,0.19802393888433775,0.2910000715816527,0.018367763608694077,0.8019760549068451,0.291000041250453,0.9816322326660156,1,1,A+0,0.6,0.8019760549068451,0.291000041250453,1.0,True
62,63,Please if u do not support the black lives Mather movement unfollow me now. Dont give me the all lives Mather reply. Yes off course they do but that’s not the point. #BlackLivesMatter  ,0.8305448889732361,0.2757284420337455,0.996473491191864,0.1694551066029817,0.2757284202710605,0.0035265085753053427,0,0,A+,0.8,0.8305448889732361,0.2757284420337455,1.0,True
63,64,"  Dude, I freaking love you !!",0.8015942772229513,0.15965937180106402,0.9859492182731628,0.198405715636909,0.15965943559407322,0.014050700701773167,0,0,A++,1.0,0.8015942772229513,0.15965937180106402,1.0,True
64,65,"We know, that's why a lot of people are getting ready to dump Facebook wholesale for being one of the very reasons we are even in this mess to begin with. They are- like Twitter itself- the super spreaders of right wing disinformation and lies.",0.8453851143519083,0.17526969312170276,0.9723110795021057,0.15461490986247858,0.17526969461153613,0.02768896333873272,0,0,A++,1.0,0.8453851143519083,0.17526969312170276,1.0,True
65,66,Biden the liar…still  ,0.36751554658015567,0.4855944911387958,0.07115843892097473,0.6324844434857368,0.4855945156519718,0.9288415908813477,1,1,A+0,0.6,0.6324844434857368,0.4855945156519718,1.0,True
66,67,    If you don't like dogs there is something seriously wrong with you imo.,0.8994876742362976,0.09121293527328064,0.9750747680664062,0.10051235121985276,0.0912129614297056,0.024925248697400093,0,0,A0,0.6,0.8994876742362976,0.09121293527328064,1.0,True
67,68,Scenes on Bay Bridge. #BlackLivesMatter      ,0.9796027143796285,0.02648456381491325,0.9955763816833496,0.02039731852710247,0.026484538672531352,0.004423661157488823,0,0,A++,1.0,0.9796027143796285,0.02648456381491325,1.0,True
68,69,        They go hand-in-hand. Even now Chauvin’s fellow cops are saying he should be reinstated. Do a little light reading on Minneapolis’ third precinct.,0.9661176403363546,0.04550385792933058,0.9964168071746826,0.03388233265529076,0.04550387119885818,0.0035831956192851067,0,0,A++,1.0,0.9661176403363546,0.04550385792933058,1.0,True
69,70,    He was pressing Obama for his,0.9822701414426168,0.020711996999503723,0.9963511228561401,0.017729863213996094,0.020712005435754233,0.0036489088088274,0,0,A++,1.0,0.9822701414426168,0.020711996999503723,1.0,True
70,71,      Did   condemn Antifa?,0.9922835032145182,0.007149146956333071,0.9975758194923401,0.007716497173532844,0.007149091542027207,0.0024242105428129435,0,0,A+,0.8,0.9922835032145182,0.007149146956333071,1.0,True
71,72,"  Unless your able to travel into an alternate reality where Biden was president instead of Trump during COVID-19, you will never know how many deaths would have been under Biden. Nice try using 227k deaths as a political tool, you pathetic twat.",0.24180899281054735,0.30616583301126993,0.014635062776505947,0.7581910093625387,0.3061658405973644,0.9853649735450745,1,1,A+0,0.6,0.7581910093625387,0.3061658405973644,1.0,True
72,73,"Watch this!! If Rayshard deserved to die because he pointed a taser at police, should non-violent protesters be allowed to shoot police who injured them with tear gas and rubber bullets? #RayshardBrooks #BlackLivesMatter #BLACK_LIVES_MATTER #NoJusticeNoPeace",0.9745373328526815,0.024817443146832742,0.9955124258995056,0.025462633930146694,0.02481744291471646,0.004487558268010616,0,0,A++,1.0,0.9745373328526815,0.024817443146832742,1.0,True
73,74,"We need to be aware and concerned, acting with the mitigation measures known to science to WORK.   I really wish people weren’t assholes on the internet - especially COVID-deniers.   It helps nobody.",0.22363930692275366,0.1889522527610528,0.05457358807325363,0.7763606707255045,0.18895226276070434,0.9454264044761658,1,1,A+0,0.6,0.7763606707255045,0.18895226276070434,1.0,True
74,75,Just gonna sit this here #BLM #BlackLivesMatter  ,0.9686394532521566,0.030179636290865765,0.9937122464179993,0.03136052067081133,0.030179684824820082,0.0062876734882593155,0,0,A++,1.0,0.9686394532521566,0.030179636290865765,1.0,True
75,76,"Intercede for Susan Osborn and her autistic son Noah, 17, whom she hasn't seen since March 9 because he's in a Covid-19 locked-down institution. READ THE ARTICLE:    ",0.955722431341807,0.03609474425385544,0.9820368885993958,0.04427758976817131,0.036094739094796296,0.017963171005249023,0,0,A++,1.0,0.955722431341807,0.03609474425385544,1.0,True
76,77,You are a damn hero - and we will support you   John Boyega George Floyd protest London speech in full: Star Wars actor'...   via  ,0.7957024872303009,0.32828129182404003,0.9958488941192627,0.2042974840539197,0.3282812901008847,0.004151101689785719,0,0,A++,1.0,0.7957024872303009,0.32828129182404003,1.0,True
77,78,This is the fucking problem... idiots who are not even black doing dumb shit and putting the blame on POC. Black lives matter &amp; THEY CAN PROTEST/RIOT &amp; EXPRESS THEMSELVES HOW THEY SEE FIT. If your gonna protest have balls and stand with it.,0.3065677521129449,0.3374370247695562,0.018475782126188278,0.693432221810023,0.33743702048994423,0.9815241694450378,1,1,A+0,0.6,0.693432221810023,0.33743702048994423,1.0,True
78,79,  Just another one of your many lies. The House passed a bill weeks ago for covid 19 economic relief and it has just SAT on McConnell's desk. He and the Republicans are to blame NOT the Democrats.,0.7826777299245199,0.2203747373294496,0.9755462408065796,0.21732224089403948,0.22037473159368962,0.024453746154904366,0,0,A+,0.8,0.7826777299245199,0.2203747373294496,1.0,True
79,80,"What a joke, Trump speaks for the first time in days and says nothing but the recycled shit that he’s been spewing for months. Mentioned George Floyd once saying it was a great day for George, how’s that, George is dead, there will be no more great days for",0.4627315600713094,0.24186558516213516,0.28303855657577515,0.5372684399286906,0.24186558516213522,0.7169614434242249,1,1,A+0,0.6,0.5372684399286906,0.24186558516213522,0.8,True
80,81,"  Science, like a baby in the womb is a actual human being? Because that’s what science says..... or when a male is born with a dick, he’s a male and not a female. That science?? Or is there another science I don’t know about you corrupt hack.",0.12549574797352156,0.07888482354671172,0.03590277209877968,0.8745042681694031,0.07888478623891733,0.9640972018241882,1,1,A+,0.8,0.8745042681694031,0.07888478623891733,1.0,True
81,82,America NOW knows the TRUTH from the interview on   about lying   The fake news media will not report the FACTS!                       ,0.8147364258766174,0.3092471988455381,0.9963812828063965,0.18526356271468103,0.30924720921580184,0.0036186513025313616,0,0,A+,0.8,0.8147364258766174,0.3092471988455381,1.0,True
82,83,"If you still can vote for this lying clown then invite me over for some nut kicking  """"Rochambeau."""" I'll go first because it's obvious that #MAGA2020 enjoy getting their groins demolished...""",0.1799771897494793,0.26356448936372406,0.013250332325696945,0.8200228015581766,0.26356450981281376,0.9867497086524963,1,1,A+0,0.6,0.8200228015581766,0.26356450981281376,1.0,True
83,84,  By cheating. That's the only way.,0.839520275592804,0.1827670197212149,0.9969642758369446,0.16047971524919072,0.18276700704331064,0.0030357115902006626,0,0,A+,0.8,0.839520275592804,0.1827670197212149,1.0,True
84,85,Lol remember at the beginning of Covid when I thought we still would get two nights of Slander at Mission in May 😂,0.8325227697690328,0.268616768621282,0.9914661645889282,0.16747724171727896,0.26861681081913635,0.008533786050975323,0,0,A++,1.0,0.8325227697690328,0.268616768621282,1.0,True
85,86,    Isn't Oprah a child trafficker? What happened at her girls school in Africa? She's really chummy with Weinstein. Makes me wonder 🤔,0.45338304589192074,0.3618929730014186,0.04084794968366623,0.5466169615586599,0.36189300884554054,0.959152102470398,1,1,A+,0.8,0.5466169615586599,0.36189300884554054,1.0,True
86,87,"Yeah, this is sick.   Not sic.   Sick.",0.9773125847180685,0.024830635689479665,0.9951868653297424,0.02268745160351197,0.024830626014789185,0.004813182167708874,0,0,A++,1.0,0.9773125847180685,0.024830635689479665,1.0,True
87,88,Remember   wants to keep abortion but would ban straws and limit the amount of red meat we can eat if she had her way.    #LiberalLunacy,0.8632362683614095,0.10606541663622229,0.9758774042129517,0.13676371984183788,0.1060653821034806,0.02412262000143528,0,0,A0,0.6,0.8632362683614095,0.10606541663622229,1.0,True
88,89,"    Pence won't simply get ""Drag"" but ""Dug and Buried"" with no explaining themselves out from this four-year hell his boss(senate republicans also) put our country in of their own arrogant and dangerous making.. #KamalaHarris",0.5233309268951416,0.21733801847661824,0.28759604692459106,0.4766691029071808,0.21733798912161661,0.7124039530754089,1,1,A+0,0.6,0.4766691029071808,0.21733798912161661,0.8,True
89,90,the new green deal is such bs. Way too expensive. america is already in debt from covid and dumbass biden wants to pull 100 trillion out of our asses. The american dollar will be lose its value.,0.20196020354827246,0.2771789126195261,0.021920107305049896,0.7980397939682007,0.27717896167828227,0.9780799150466919,1,1,A+0,0.6,0.7980397939682007,0.27717896167828227,1.0,True
90,91,AGAIN why schools should not be opened! If the school officials are doing Zoom meetings to see if schools should be back in session then the children and teachers shouldn’t be back in the classroom doing face-to-face meetings. Common fucking sense honestly.,0.45230503877003986,0.14622596867688967,0.29472190141677856,0.5476949910322825,0.1462259874132412,0.7052781581878662,1,1,A++,1.0,0.5476949910322825,0.1462259874132412,0.8,True
91,92,      Chris Wallace is a horrible debate moderator. Debates need someone who has a level head  ,0.8773927291234335,0.181506748893242,0.9908812046051025,0.1226072929178675,0.1815067534570665,0.00911885779350996,0,0,A+,0.8,0.8773927291234335,0.181506748893242,1.0,True
92,93,Video would’ve been 20 secs 🤦🏽‍♂️,0.9099583427111307,0.11588726846817622,0.9595468640327454,0.09004169562831521,0.1158872508186054,0.04045320302248001,0,0,A++,1.0,0.9099583427111307,0.11588726846817622,1.0,True
93,94,I am black first. I am a black cosplayer second.  And #blacklivesmatter,0.9720845023790995,0.03302032377679098,0.9977484345436096,0.027915486445029575,0.03302034892187651,0.0022515784949064255,0,0,A+,0.8,0.9720845023790995,0.03302032377679098,1.0,True
94,95,These people are ghouls. Absolute ghouls,0.10904091177508235,0.11229206712263919,0.00741327041760087,0.890959103902181,0.11229212165526889,0.9925867915153503,1,1,A+0,0.6,0.890959103902181,0.11229212165526889,1.0,True
95,96,          girl please shut up,0.2711849610010783,0.3855275400685562,0.02100308984518051,0.7288150588671366,0.385527503023657,0.9789968729019165,1,1,A+,0.8,0.7288150588671366,0.385527503023657,1.0,True
96,97,we need a president to stop this!!,0.8844618201255798,0.18512477800335836,0.9933617115020752,0.11553819881131251,0.18512476150775634,0.006638325750827789,0,0,A++,1.0,0.8844618201255798,0.18512477800335836,1.0,True
97,98,"    Dude. Not masks alone we need to act like we're Covid positive already - social distancing, washing hands constantly, avoiding crowds and public restrooms. Everyone else is getting back to somewhat normal life and you dicks are going to keep us infected forever.",0.317187091956536,0.31005816823552707,0.03503257408738136,0.6828128695487976,0.31005813802519894,0.9649673700332642,1,1,A+,0.8,0.6828128695487976,0.31005813802519894,1.0,True
