,text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,confidence,variability,correctness,is_correct
26,27, This is all bs everything I love is getting closed bc of covid😔,0.9606284201145172,0.11238345378492291,0.9999164342880249,0.0393715881749813,0.11238343987209827,8.360224455827847e-05,0,0,A+,0.8,0.9606284201145172,0.11238345378492291,1.0,True
27,28,Fuck the media. Forever and always.,0.11577721608142989,0.2065396377263166,0.0007431551930494606,0.8842227886120478,0.20653963443805334,0.9992567896842957,1,1,A++,1.0,0.8842227886120478,0.20653963443805334,1.0,True
28,29,"Its called flu ffs. Also it started in wuhan, not your fucking christmas work party",0.047568191948812455,0.09167649183370788,0.00041953346226364374,0.9524318158626557,0.09167648944346225,0.999580442905426,1,1,A++,1.0,0.9524318158626557,0.09167648944346225,1.0,True
29,30,"  Hey bruh,  that's  not cool. Democrats  play dirty but we should  play smarter. #MAGA",0.9415933936834335,0.13839767247338677,0.9998517036437988,0.0584066098475887,0.1383976765063256,0.00014824359095655382,0,0,A0,0.6,0.9415933936834335,0.13839767247338677,1.0,True
30,31,This dirty little fact needs to be exposed. <url>,0.44294375226600097,0.4558233279040807,0.9994751811027527,0.5570562539161377,0.45582332476805043,0.0005248622037470341,0,0,A++,1.0,0.44294375226600097,0.4558233279040807,1.0,True
31,32," Your so lost and incompetent, you probably voted for TRUMP.",0.6095720427130193,0.43071516059147663,0.9998480081558228,0.39042795529482344,0.4307151655787706,0.00015194708248600364,1,0,A++,1.0,0.39042795529482344,0.4307151655787706,0.0,False
32,33,"If you love cats. If you have lost a cat. If you are just a decent person. Please consider supporting Cats Haven. They’re a no-kill shelter for damaged, elderly &amp; broken kitties. We got our Gitzo there 8 years ago. They’re struggling because of the Covid. <url>",0.495613939294708,0.4643167975044612,0.9998295307159424,0.5043860526948265,0.4643168083697367,0.00017047749133780599,0,0,A++,1.0,0.495613939294708,0.4643167975044612,1.0,True
33,34,"If people think racism isn’t alive and well in Canada, you are living under a rock! I hope they not only arrested him for mischief but for a hate crime as well. Considering it was a BLM march, it would be well deserved, asshole! #protests2020 #BLMTO",0.07526829724083654,0.1215465238038043,0.0012921225279569626,0.9247317016124725,0.12154652611145075,0.9987078905105591,1,1,A+0,0.6,0.9247317016124725,0.12154652611145075,1.0,True
34,35,"      Sure we do.   Nice talking point.    Now piss off, wanker.",0.6006387967887955,0.42519567055514246,0.9998847246170044,0.39936120589190977,0.4251956515465772,0.00011529693438205868,1,0,A+,0.8,0.39936120589190977,0.4251956515465772,0.0,False
35,36, Take your 'Virus' lies and Stick em'.,0.8790926158428192,0.24748232980244125,0.9999035596847534,0.12090738098413567,0.24748233152386737,9.6463794761803e-05,0,0,A0,0.6,0.8790926158428192,0.24748232980244125,1.0,True
36,37,Garbage in Garbage out.,0.41327926592105846,0.45644984783705583,0.9996302127838135,0.5867207297560526,0.45644984577824077,0.0003697963256854564,0,0,A+,0.8,0.41327926592105846,0.45644984783705583,1.0,True
37,38,    Antifa literally only means anti-fascist. All the troops that defeated Nazi Germany in WWII? Antifa.,0.9368520855903626,0.11875441238257434,0.9996877908706665,0.06314792313060025,0.1187544173264204,0.0003122122143395245,0,0,A0,0.6,0.9368520855903626,0.11875441238257434,1.0,True
38,39," For you and your Chinese overlords, 操你",0.6742477948040081,0.42381193645039456,0.9998394250869751,0.3257521998217271,0.4238119372460162,0.00016060461348388344,1,0,A+0,0.6,0.3257521998217271,0.4238119372460162,0.0,False
39,40," Since #LeningradLindsey has his lips securely attached to #TraitorTrump 's a$$, how could he not have #COVID ?  #LindseyHasCovid",0.3862991673842771,0.42709618171078145,0.0004247495380695909,0.6137008243924356,0.427096192059681,0.9995751976966858,0,1,A+,0.8,0.3862991673842771,0.42709618171078145,0.0,False
40,41,THIS IS IS THE STUPIDEST BULLSHIT IVE SEEN THIS WEEK....,0.4524572287661916,0.4572754372332604,0.002220476744696498,0.5475427647700902,0.4572754417340068,0.9977795481681824,1,1,A++,1.0,0.5475427647700902,0.4572754417340068,1.0,True
41,42,"Thanks, Leigh. I'm feeling a lot better. I'm just glad I didn't have the Coronavirus. I hear that's some nasty shit.",0.37023015471932014,0.38217156074415837,0.9998074173927307,0.6297698410581991,0.38217154979502826,0.00019260802946519107,1,0,A+,0.8,0.6297698410581991,0.38217154979502826,0.0,False
42,43,  If you vote for Biden - you just HATE trump ! Period !,0.3347041902995746,0.42417600160216007,0.0007118765497580171,0.6652958188807436,0.42417600027709595,0.9992881417274475,0,1,A++,1.0,0.3347041902995746,0.42417600160216007,0.0,False
43,44,  so you want the us to be sick and weak.. yikes thats so patriotic of you huh,0.9462993621826172,0.10559842575373773,0.9995954632759094,0.053700628711521856,0.10559843353127772,0.00040451542008668184,0,0,A+,0.8,0.9462993621826172,0.10559842575373773,1.0,True
44,45, When hell freezes over! You communists! 👎🖕,0.6716974156312062,0.4234239535149544,0.0008077514357864857,0.3283025902914233,0.4234239485218117,0.9991922974586487,1,1,A++,1.0,0.3283025902914233,0.4234239485218117,1.0,True
45,46, Hey tell Adam Corolla that one of the risk factors for dying from COVID is a small penis.......so he really should be concerned 🕺🏻,0.5541842856720904,0.4570523771304709,0.0006684171967208385,0.4458157239663706,0.4570523839649975,0.9993315935134888,1,1,A+0,0.6,0.4458157239663706,0.4570523839649975,1.0,True
46,47,Good job  😉,0.687747933678717,0.4339907303138411,0.9999182224273682,0.31225207119520443,0.43399073605765387,8.178561984095722e-05,0,0,A++,1.0,0.687747933678717,0.4339907303138411,1.0,True
47,48,"   Manipulate this, bot.  And also I’m blocking your troll a** <url>",0.03650175948278047,0.06825156777994837,0.0006465764017775655,0.9634982645511627,0.06825157372089026,0.9993534684181213,1,1,A++,1.0,0.9634982645511627,0.06825157372089026,1.0,True
48,49,"She's a disgrace to all of us here in RI, she should be arrested!!!!",0.5442496157120331,0.43937692946475815,0.0003067734942305833,0.4557503760785039,0.4393769223195455,0.9996932744979858,1,1,A+0,0.6,0.4557503760785039,0.4393769223195455,1.0,True
49,50," Jeez Louise, don’t scare us like that. Where in the hell have you been? Hiding from the coronavirus?",0.9724277704954147,0.06383298533440207,0.9997314810752869,0.027572238713037222,0.06383299117424024,0.0002684672363102436,0,0,A+,0.8,0.9724277704954147,0.06383298533440207,1.0,True
50,51," Bush was incredibly bad, and both left the economy in shambles. But Bush succesfully fought Sars Covid 1, and implemented the pandemic rapid response team in the WH, trump sent them home. Bush was a foe to Putin and never got a love letter from North Korea. So trump is much worse",0.9334235802292824,0.14656325930354555,0.999933123588562,0.06657641812016664,0.14656325382867122,6.692980969091877e-05,0,0,A++,1.0,0.9334235802292824,0.14656325930354555,1.0,True
51,52,   As a progressive I hate to tell you that it wouldn't have changed one bit.,0.6441769327706425,0.455011025779671,0.9998557567596436,0.35582308390658,0.4550110316443489,0.00014427788846660405,0,0,A++,1.0,0.6441769327706425,0.455011025779671,1.0,True
52,53,"I feel insulted by these ""white leftists"" saying #BlackLivesMatter when they are shaming people who don’t want to be complicit in this false democracy. White people went to war to protect slavery, but they can’t go to war to protect black lives. History has shown us everytime.",0.9640961855649948,0.08302798456381284,0.99980229139328,0.0359038200454961,0.08302799082211154,0.0001977274368982762,0,0,A0,0.6,0.9640961855649948,0.08302798456381284,1.0,True
53,54,Wow! Folks in London are running the cops off the block!  #BlackLivesMatter    <url>,0.9633284389972687,0.07234654028102706,0.9999297857284546,0.03667155407747487,0.07234656146630042,7.01905955793336e-05,0,0,A++,1.0,0.9633284389972687,0.07234654028102706,1.0,True
54,55,STOP SCROLLING   his name was George Floyd and he couldn’t breathe. we need justice. #BlackLivesMatter <url>,0.9573818027973175,0.09152206252478372,0.9999678134918213,0.042618190309197716,0.09152205802895914,3.213172749383375e-05,0,0,A++,1.0,0.9573818027973175,0.09152206252478372,1.0,True
55,56,Coronavirus: Sickos spit on elevator buttons amid outbreak in China <url> via ,0.3782280353877771,0.43750557269400303,0.0005146192270331085,0.6217719688771467,0.43750556986624634,0.9994853734970093,1,1,A+0,0.6,0.6217719688771467,0.43750556986624634,1.0,True
56,57,"Karen, shut up. Trump is the sore loser",0.4181005939977088,0.456653777550567,0.9998325109481812,0.5818994069590796,0.4566537734893389,0.00016751499788369983,1,0,A+,0.8,0.5818994069590796,0.4566537734893389,0.0,False
57,58,"Who said RIP is Muslim abbreviation ... Show me ??. Itsy a general term use for all religion ....   Say  "" He is Allah , (Who) is One """,0.9707713901996613,0.07329296663914221,0.9998881816864014,0.029228598741246968,0.07329296449632113,0.00011175767576787621,0,0,A++,1.0,0.9707713901996613,0.07329296663914221,1.0,True
58,59,Congratulations on pissing away any credibility as a news organization you had left,0.4253444577101618,0.4210904486873488,0.0006893552490510046,0.5746555412639281,0.42109043495436327,0.9993106126785278,1,1,A++,1.0,0.5746555412639281,0.42109043495436327,1.0,True
59,60," Yes, Democrats have indeed become more violent rioting and attacking non democrats since the day The President won over Hillary. #Libertarian2020 #JoJorgensen2020 #LetHerSpeak #NoBiden2020",0.960087439417839,0.059883398425843455,0.9998387098312378,0.03991256122026243,0.05988340267395335,0.00016123832028824836,0,0,A+,0.8,0.960087439417839,0.059883398425843455,1.0,True
60,61,This is so gross. The attorneys and judge should be held accountable for this woman's death. Stop letting criminals out of prison because of Covid-19.,0.9692975252866745,0.09979774546909974,0.9998958110809326,0.03070247825720192,0.09979774313732068,0.00010416165605420247,0,0,A++,1.0,0.9692975252866745,0.09979774546909974,1.0,True
61,62,Turn the equipment away from him!,0.49904603336181025,0.4697028157551981,0.9995951056480408,0.5009539714184938,0.46970282193593493,0.0004048630071338266,0,0,A++,1.0,0.49904603336181025,0.4697028157551981,1.0,True
62,63," Our city’s fucking burning, this isn’t a riot anymore this is a attack. I’m all for the justice of George Floyd, but it shouldn’t ever go down like this.",0.5491214268564363,0.457423583198747,0.9998406171798706,0.4508785815723968,0.4574235847595009,0.00015938720025587827,1,0,A+0,0.6,0.4508785815723968,0.4574235847595009,0.0,False
63,64,"    Their word someone shot at them.🤔  Kind of like their word they didn't murder #GeorgeFloyd, or they ""accidentally killed"" #BreannaTaylor ?",0.9846256136894226,0.03157209262416018,0.999944806098938,0.015374388610143796,0.03157208736786876,5.523778236238286e-05,0,0,A+,0.8,0.9846256136894226,0.03157209262416018,1.0,True
64,65,"  Hello Curry,  I have listen to the news and the voice of some NBA players not wanting to return to play right now. I agree.  Killing us openly!   Black Lives Matter activist found dead, days after she was reported missing <url>",0.9493496139844259,0.11165875619590201,0.9998064637184143,0.05065039139832758,0.11165876236638081,0.00019350410730112344,0,0,A+,0.8,0.9493496139844259,0.11165875619590201,1.0,True
65,66,    And they're still going ahead with cutting of food stamps on 1st of April! While the coronavirus makes the poor more susceptible to POVERTY! FUCKIN MONSTROUS BASTARDS! I hope the MAGAS are paying attention!,0.4117427839315496,0.4447742291356596,0.00031491677509620786,0.5882572222571374,0.44477423694537216,0.9996850490570068,1,1,A++,1.0,0.5882572222571374,0.44477423694537216,1.0,True
66,67,this shit still hurts like a bitch,0.8271250118811925,0.3194372306834914,0.9998170733451843,0.17287499359784608,0.31943723419586917,0.00018291498417966068,0,0,A++,1.0,0.8271250118811925,0.3194372306834914,1.0,True
67,68," This guys a hero. Yet the BLM choose George Floyd, a THUG, who held a hand gun to the belly of a pregnant black female. That tells you something. IMO",0.9209543615579605,0.20881293326392328,0.9998509883880615,0.07904562369622,0.20881292366257023,0.00014904186537023634,0,0,A0,0.6,0.9209543615579605,0.20881293326392328,1.0,True
68,69," But Hunter is.  He's the criminal, like yourself.  Is Beau happy with your words to troops ""clap, you stupid bastards"", and weak support of LEOs?  I wonder what Beau thinks of YOU.",0.06808933219872415,0.1224480292251295,0.0007318289135582745,0.931910640001297,0.12244803553429322,0.999268114566803,1,1,A+0,0.6,0.931910640001297,0.12244803553429322,1.0,True
69,70,So much to love in this conversation w/  &lt;3  Want to hear more? Join our convo this Thurs 6/18 w/    and Silvia Yee after a free screening of   Register at <url>,0.6614944774764202,0.4457148116347011,0.9999054670333862,0.33850551288487624,0.4457148185816089,9.454462997382507e-05,0,0,A++,1.0,0.6614944774764202,0.4457148116347011,1.0,True
70,71, Didn't you call the people protesting peacefully by taking the to the knee sons of b*tches?  Now you are pretending to give a fig about George Floyd.,0.49346664644544946,0.47801834773810237,0.00044646792230196297,0.506533359007517,0.47801834989683656,0.9995535016059875,1,1,A+0,0.6,0.506533359007517,0.47801834989683656,1.0,True
71,72," Unless your able to travel into an alternate reality where Biden was president instead of Trump during COVID-19, you will never know how many deaths would have been under Biden. Nice try using 227k deaths as a political tool, you pathetic twat.",0.6465834449404307,0.4358654314425851,0.9998899698257446,0.3534165639541849,0.43586542772860887,0.00010997760546160862,1,0,A+0,0.6,0.3534165639541849,0.43586542772860887,0.0,False
72,73,   I said the same thing! It is really the only sane response.,0.958932117621104,0.0817194796345342,0.9997233748435974,0.041067868800867775,0.08171948242187681,0.00027660687919706106,0,0,A++,1.0,0.958932117621104,0.0817194796345342,1.0,True
73,74,   No one and I mean no one wants China to own us!! Biden sold us out! Vote Trump to keep Americans safe. #Trump2020 <url>,0.39778233277853964,0.43920657111950484,0.9997919201850891,0.602217670714405,0.43920657058677565,0.0002080385311273858,0,0,A++,1.0,0.39778233277853964,0.43920657111950484,1.0,True
74,75,  White guy with an umbrella using a hammer to smash windows in Minneapolis. Local people told him to stop. Obviously he is trying to inflame the situation. <url>,0.9848945895830791,0.03796112419017115,0.9997891783714294,0.015105413902347209,0.03796112363776398,0.0002107976033585146,0,0,A0,0.6,0.9848945895830791,0.03796112419017115,1.0,True
75,76,#BlackLivesMatter is about as big a scam as the #CovidHoax.,0.9405724108219147,0.13198106410360566,0.9998440742492676,0.05942758975434117,0.13198106438499474,0.00015594117576256394,0,0,A0,0.6,0.9405724108219147,0.13198106410360566,1.0,True
76,77,You are a damn hero - and we will support you  John Boyega George Floyd protest London speech in full: Star Wars actor'... <url> via ,0.8658575867302716,0.2735365429443748,0.9999247789382935,0.1341424079317221,0.2735365379579128,7.519440987380221e-05,0,0,A++,1.0,0.8658575867302716,0.2735365429443748,1.0,True
77,78," The fact that a lot of supporters for #BlackLivesMatter are from India shows that our society is changing, realising its own mistakes and trying to correct it. So yes your Mockery is definitely not doing anything except denying a change that exists in Indian society.",0.3962477443962901,0.4548371005668429,0.9998251795768738,0.6037522560123761,0.4548371034196219,0.0001748403301462531,0,0,A+,0.8,0.3962477443962901,0.4548371005668429,1.0,True
78,79,"Hey, give Donald &amp; Pence time - they've got hate rallies to attend.  #Priorities",0.648415918648243,0.43367424036052166,0.0005094439256936312,0.35158406873379133,0.4336742332663506,0.99949049949646,1,1,A+,0.8,0.35158406873379133,0.4336742332663506,1.0,True
79,80,Why does the union support tRUMP???,0.4573117069725413,0.43479209365797117,0.0017124222358688712,0.5426882957664929,0.43479210604955215,0.9982876181602478,0,1,A+,0.8,0.4573117069725413,0.43479209365797117,0.0,False
80,81,"when i said i couldn't breathe when my father had me against a wall, I COULDN'T FUCKING BREATHE. neither could george floyd, CLEARLY. <url>",0.544149422456394,0.449544389395454,0.9996614456176758,0.45585057787490463,0.44954439577474664,0.00033850051113404334,0,0,A0,0.6,0.544149422456394,0.449544389395454,1.0,True
81,82,NO KIZZY .... YOU WANNA CHANGE SUM!! LET CONVICTED FELONS VOTE! ,0.9250676855444908,0.1765286831977194,0.9994243383407593,0.07493233052446158,0.17652866727256405,0.0005756814498454332,0,0,A+,0.8,0.9250676855444908,0.1765286831977194,1.0,True
82,83, ok that’s why you are trying to tweet this so that people vote for you and NOT The other guy... 😅 How much of a #hypocrite do you have to be to pretend to promote #unity while promoting yourself #ElectionDay #Election2020 #Elections2020 #Elecciones2020 #VoteTrump2020,0.6575692257203627,0.43776534379905413,0.0030768541619181633,0.34243077677286543,0.43776534079510115,0.9969231486320496,0,1,A0,0.6,0.6575692257203627,0.43776534379905413,0.0,False
83,84, By cheating. That's the only way.,0.8621583141386508,0.22864115309419103,0.9996273517608643,0.13784167642515968,0.2286411477394542,0.00037260857061482966,0,0,A+,0.8,0.8621583141386508,0.22864115309419103,1.0,True
84,85,"Yo. I’ve had it with your shitty friends. He just unleashed the military twenty minutes from my apartment. You can block me, I get it. But I’m speaking my mind to your idiot friends #BlackLivesMatter",0.5292116409487789,0.46776810847079026,0.9999065399169922,0.4707883475744893,0.4677681110344635,9.3443515652325e-05,1,0,A+,0.8,0.4707883475744893,0.4677681110344635,0.0,False
85,86,"  Speaking of coronavirus look at this nitwit eating what he's eating and licking his fingers, I wonder how many hands he shook before he did that? <url>",0.536864399764454,0.46745243580281576,0.9999520778656006,0.4631356043768392,0.46745243850674856,4.788660953636281e-05,1,0,A+,0.8,0.4631356043768392,0.46745243850674856,0.0,False
86,87,"Yeah, this is sick.   Not sic.   Sick.",0.3891104524596206,0.4285293022549049,0.0015911078080534935,0.6108895447767282,0.42852931150651596,0.9984089732170105,0,1,A++,1.0,0.3891104524596206,0.4285293022549049,0.0,False
87,88,They killed that man for being homeless. They had the numbers. They had the control. They could have de-escalated the situation. They chose to murder him. For being poor and homeless.,0.6318545531956867,0.4134545977299245,0.00042836458305828273,0.36814545074278915,0.413454595544786,0.9995716214179993,0,1,A0,0.6,0.6318545531956867,0.4134545977299245,0.0,False
88,89,THE OFFICER HAS BEEN TAKEN INTO CUSTODY FOR THE MURDER OF GEORGE FLOYD,0.9674155354499817,0.05939754716682856,0.9997316002845764,0.03258448011911241,0.05939753938820573,0.0002684017235878855,0,0,A++,1.0,0.9674155354499817,0.05939754716682856,1.0,True
89,90," This is bigger than George Floyd, this is a police issue.  Like I HAVE BEEN SAYING.",0.668957938341191,0.4456271477337885,0.00047139363596215844,0.33104206997862395,0.44562715079339216,0.9995286464691162,0,1,A++,1.0,0.668957938341191,0.4456271477337885,0.0,False
90,91,STUPIDITY abounds in Mainstream Media!,0.932392030954361,0.13812188723771313,0.9996408224105835,0.06760796256567118,0.1381218677519529,0.0003592107677832246,0,0,A++,1.0,0.932392030954361,0.13812188723771313,1.0,True
91,92,  I don't buy it.  he's not trying to win.,0.9492735832929611,0.0982423025022175,0.9997372031211853,0.050726403919543375,0.09824229450461688,0.0002627801732160151,0,0,A++,1.0,0.9492735832929611,0.0982423025022175,1.0,True
92,93,Video would’ve been 20 secs 🤦🏽‍♂️,0.9833201706409455,0.043610090629550076,0.9998637437820435,0.016679822451624204,0.043610094077313095,0.000136254180688411,0,0,A++,1.0,0.9833201706409455,0.043610090629550076,1.0,True
93,94,   Youre a fucking idioti,0.6336849057930521,0.4469098477319514,0.9998927116394043,0.3663150996536084,0.44690985839179553,0.00010727117478381842,1,0,A++,1.0,0.3663150996536084,0.44690985839179553,0.0,False
94,95,      I honestly hate the way these discussions quickly turn into an arms' race of emotional manipulation - BUT.... consider this article <url>,0.7040385443872462,0.4145797960922668,0.0006183276418596506,0.29596145072816094,0.41457980315512916,0.9993816614151001,0,1,A++,1.0,0.7040385443872462,0.4145797960922668,0.0,False
